code,date,beta,book_to_price_ratio,earnings_yield,growth,leverage,liquidity,momentum,non_linear_size,residual_volatility,administration_expense_ttm,cash_flow_to_price_ratio,circulating_market_cap,EBIT,EBITDA,financial_assets,interest_free_current_liability,net_debt,net_invest_cash_flow_ttm,net_operate_cash_flow_ttm,net_profit_ttm,non_operating_net_profit_ttm,non_recurring_gain_loss,np_parent_company_owners_ttm,OperateNetIncome,operating_assets,operating_cost_ttm,operating_profit_ttm,operating_revenue_ttm,retained_earnings,sales_to_price_ratio,total_operating_cost_ttm,total_operating_revenue_ttm,total_profit_ttm,value_change_profit_ttm,AR,ARBR,ATR14,ATR6,BR,DAVOL10,DAVOL20,DAVOL5,MAWVAD,money_flow_20,PSY,turnover_volatility,TVMA20,TVMA6,TVSTD20,TVSTD6,VDEA,VDIFF,VEMA10,VEMA12,VEMA26,VEMA5,VMACD,VOL10,VOL120,VOL20,VOL240,VOL5,VOL60,VOSC,VR,VROC12,VROC6,VSTD10,VSTD20,net_asset_growth_rate,net_operate_cashflow_growth_rate,net_profit_growth_rate,np_parent_company_owners_growth_rate,operating_revenue_growth_rate,total_asset_growth_rate,total_profit_growth_rate,arron_down_25,arron_up_25,BBIC,bear_power,BIAS10,BIAS20,BIAS5,BIAS60,bull_power,CCI10,CCI15,CCI20,CCI88,CR20,fifty_two_week_close_rank,MASS,PLRC12,PLRC24,PLRC6,Price1M,Price1Y,Price3M,Rank1M,ROC12,ROC120,ROC20,ROC6,ROC60,single_day_VPT,single_day_VPT_12,single_day_VPT_6,TRIX10,TRIX5,Volume1M,capital_reserve_fund_per_share,cashflow_per_share_ttm,cash_and_equivalents_per_share,eps_ttm,net_asset_per_share,net_operate_cash_flow_per_share,operating_profit_per_share,operating_profit_per_share_ttm,operating_revenue_per_share,operating_revenue_per_share_ttm,retained_earnings_per_share,retained_profit_per_share,surplus_reserve_fund_per_share,total_operating_revenue_per_share,total_operating_revenue_per_share_ttm,ACCA,adjusted_profit_to_total_profit,cash_rate_of_sales,cfo_to_ev,debt_to_asset_ratio,debt_to_equity_ratio,debt_to_tangible_equity_ratio,equity_to_asset_ratio,equity_to_fixed_asset_ratio,equity_turnover_rate,fixed_assets_turnover_rate,fixed_asset_ratio,intangible_asset_ratio,invest_income_associates_to_total_profit,long_debt_to_asset_ratio,LVGI,MLEV,net_non_operating_income_to_total_profit,net_operate_cash_flow_to_asset,net_operate_cash_flow_to_net_debt,net_operate_cash_flow_to_operate_income,net_operate_cash_flow_to_total_liability,net_operating_cash_flow_coverage,net_profit_ratio,net_profit_to_total_operate_revenue_ttm,operating_cost_to_operating_revenue_ratio,operating_profit_growth_rate,operating_profit_ratio,operating_profit_to_operating_revenue,operating_profit_to_total_profit,operating_tax_to_operating_revenue_ratio_ttm,profit_margin_ttm,ROAEBITTTM,roa_ttm,roa_ttm_8y,roe_ttm,roe_ttm_8y,SGAI,SGI,total_asset_turnover_rate,Kurtosis120,Kurtosis20,Kurtosis60,sharpe_ratio_120,sharpe_ratio_20,sharpe_ratio_60,Skewness120,Skewness20,Skewness60,Variance120,Variance20,Variance60,boll_down,boll_up,EMA5,EMAC10,EMAC12,EMAC120,EMAC20,EMAC26,MAC10,MAC120,MAC20,MAC5,MAC60,MACDC,MFI14,pe_ratio,industry_name,closed_price,next_months_closed_price,returns,label
600104.XSHG,2012-10-31,0.699637727,0.86277554,1.263777317,0.910329363,-0.977949054,-0.832271552,-0.128593755,-3.136923694,-0.299627278,0.558973957,-1.235960609,1.892144279,1.025974432,1.053180992,1.290579711,0.443331374,1.284919348,-1.137292092,1.032240665,0.845906783,0.862022154,0.64138356,0.865080922,1.131990744,1.264967353,0.529627657,1.027712179,0.515247915,1.089664231,1.748619974,0.546833431,0.515239476,0.913518441,1.271326758,-0.242150107,0.609950985,-0.185864896,-0.246554177,-0.689833085,-0.978873376,-0.381848727,-1.120332148,-0.082795083,0.802639478,-0.636046627,-0.685531474,0.794910985,-0.033566431,0.340791065,-0.597015112,-0.500773953,-0.551339671,-1.008286797,-0.984987233,-0.891641362,-1.03014413,-0.456664991,-0.926726486,-0.708409327,-0.773424426,-0.681125437,-1.057988869,-0.754199425,-0.726823359,-1.020591044,-1.304703744,0.131214317,-1.021550538,-0.839245417,0.143296494,0.233478382,0.448897533,0.484234313,1.007810124,0.355771864,-0.199568275,-0.622943338,-0.609099342,-0.129690199,-0.005764812,0.047302881,-0.30585218,0.445489891,0.473990847,0.090972416,0.087007887,-0.138114547,-0.516449137,0.428996843,-0.532276628,0.115082551,0.039537732,-0.048262631,-0.567560296,-0.249381839,-0.296144959,-0.234565552,0.449345569,0.064443091,-0.112523242,-0.426809877,-0.270636339,0.094554819,0.109657757,1.634115021,-0.321625544,0.1112385,-0.135224129,-0.426994974,-0.157784087,1.48659467,-1.312487168,-1.370557444,2.048004589,1.813963263,2.105493438,2.157594031,2.359117967,1.87594427,1.88108728,1.724947544,1.655418888,1.966378823,1.875831951,1.880897222,0.640465529,-1.232847288,-0.346941815,1.279052421,-0.236176125,-0.344970786,-0.495882455,0.236175735,0.973210331,-0.175019946,1.706961351,-0.910701575,-0.969030879,1.361310875,-0.587338508,-0.967669136,0.074932231,-0.637884188,0.219287178,0.493121258,-0.326556716,0.59653611,0.02593612,-0.120310979,-0.123964363,0.298886152,0.546249517,-0.082973311,-0.086683601,-0.055781307,0.594488653,-0.082973311,1.329572407,1.63602406,0.285241765,0.558320586,-0.042497995,0.00640966,-0.216039093,1.857974852,0.529870198,-0.323046246,-0.788139539,-0.301527082,-0.751270082,-0.053264415,-1.076143152,0.392046862,-0.214014224,0.270350828,0.640293234,-0.028998379,0.305168356,0.125487108,-0.467249535,-0.078006684,-0.084222762,-0.200080094,-0.138139001,-0.179007292,-0.101591886,-0.272769086,0.244349151,-0.449578789,-0.520324479,-0.852777061,-1.628426806,-0.462811222,交运设备I,3.76,4.87,0.2952127659574469,1
000338.XSHE,2012-10-31,1.954352841,0.102878958,-0.044338832,-1.094797936,-0.176763149,0.861418669,-1.732804835,0.584290661,-0.302610901,1.059873374,-0.176311951,-1.258566099,-0.416743584,0.285373307,1.939740963,0.673505192,-0.752784498,0.930121866,0.080086102,0.725109002,0.213266338,0.843920305,0.826582516,-0.169160212,-0.729887631,0.243271333,0.882113042,0.21440751,1.899390782,-0.325553622,0.213823777,0.214391201,0.713648488,0.261393001,1.196668653,0.592553531,0.55518006,0.550542615,0.917518431,2.190004168,1.184115632,0.666778856,0.418324373,0.852126754,0.953850523,0.848273851,0.84531163,0.883054635,0.788452507,0.363298449,1.002890499,0.189988247,-0.622180975,-0.613279436,-0.655311681,-0.723145941,-1.032321858,1.553461611,0.425037756,0.987780013,0.283293737,0.832871412,0.671294992,0.536511658,0.989738559,-1.317622632,-1.338540132,-0.030362523,-0.621498026,0.033756662,-0.224620685,-0.792061835,-0.522984879,-1.41648406,-1.000082876,-0.156752206,-0.550647006,0.737356177,-0.241757848,0.385283414,-0.534138278,0.387110008,0.21479244,0.874085114,-0.035752367,-0.032186451,0.500154808,0.523184047,0.166873824,1.192316572,0.097788441,1.539759552,0.175302766,1.698381207,-1.005358495,0.450085804,-1.072975887,0.856419578,-1.414041351,0.712004131,-1.162317515,1.21549253,-0.760138497,0.512439453,0.493805936,1.972427918,-2.046755981,1.639836949,0.012711292,0.455703458,-0.917848639,0.222880495,0.79092056,1.878181403,2.675082345,0.52246663,0.645798053,1.827268532,0.762297129,1.516657358,2.685592936,2.644436544,2.433806349,0.762204381,1.516520771,0.274984951,-0.140072345,-0.150939112,0.021989431,-0.708089316,-0.543201224,-0.700253228,0.708088932,-0.187558025,0.255765404,-0.683151759,0.23694993,-0.689126043,-0.497007534,-0.665540138,-0.54921495,-0.399269151,-0.687132063,-0.370496532,0.023260906,-0.297701767,0.046115535,-0.122803349,0.001764438,0.002027971,-0.028544557,-0.737361034,0.041036139,0.041277405,0.164457266,-0.700562523,0.041036139,-0.009538317,0.120026327,1.440916198,0.02993192,2.490817758,0.225528545,-1.699143811,-0.24923469,0.117542306,-0.376534285,-0.32830568,-0.704833758,1.04330729,0.394034401,0.213523309,-0.58275678,0.251170668,0.798830902,1.561904677,1.24804257,-1.710214945,0.223033045,0.048888327,-0.042017312,-0.149190293,0.279364905,-0.450594776,-0.607773767,0.484811689,0.278732828,-0.430864712,-0.227583419,-0.883054752,-0.227482399,1.629979014,-0.309265781,交运设备I,3.87,4.40,0.13695090439276492,1
600741.XSHG,2012-10-31,-0.785235812,0.841783448,1.413606481,1.89490506,-1.231105207,-1.146771594,1.02634015,0.62596615,-0.590879305,1.669415559,0.34651492,0.798065642,2.491591488,1.557160139,1.454302034,0.493495263,-0.48533934,0.786721565,1.090008236,2.598446564,-0.344970294,-0.198925959,1.407068769,2.059731886,-0.306623059,1.384692476,2.704190167,1.306684828,0.050718782,1.549927507,1.254811942,1.306668381,2.675105992,1.792644365,-0.109325069,0.074162943,2.260904728,2.181211368,-0.173702407,-0.90511369,-0.507252928,-0.169340215,0.096268455,-0.550931222,-1.204277872,-0.97229567,-0.541667489,-0.571375309,-0.634899587,-0.699379989,0.230714192,0.157130609,-1.250030819,-1.245930024,-1.219534553,-1.275542843,0.170906756,-1.161687423,-0.953488559,-1.007218905,-0.92519694,-1.070432359,-0.997166624,0.292838128,-1.183686485,0.059534137,2.022378582,-1.187628046,-1.240583534,-0.001577143,0.049046145,0.33707156,0.515736469,0.036038768,-0.299152811,-0.015272666,-0.970801897,-0.313562381,0.204858789,-0.229584957,-0.141971793,-0.477585812,0.214139573,0.432088721,-0.214088278,-0.062206725,-0.360744724,-0.755600157,0.791066929,-0.853371071,-0.603297432,0.178005629,-0.426096373,-0.679043457,-0.060640292,-0.487034868,0.626601951,0.434360084,1.028114826,-0.616096552,0.470122717,-0.70465123,-0.229159295,0.366258136,0.471864862,-0.552142285,0.073019139,-0.158219743,-0.487843541,-0.653125831,1.19212938,0.3846783,0.614720866,2.729121574,0.7062129,0.570178866,2.545259171,2.466367311,1.645982655,1.277759496,0.232416749,0.409916213,-0.815459056,1.645925069,1.277685763,-0.216670907,-1.74901288,0.135641284,1.810439993,-0.665329499,-0.385505041,-0.629015458,0.665329165,0.923960715,-0.192876005,1.441597608,-0.72129698,-0.838623559,1.44240921,-0.601026157,-0.356115014,-0.42442779,-0.747061575,0.586339511,0.429789856,0.066192611,0.425556195,-0.186768409,0.393258669,0.393339464,0.102393856,0.434430219,0.394912115,0.395111122,0.447927256,-0.720647782,0.394912115,1.624589864,1.832988752,0.051090618,0.879249837,-0.170943253,0.050746317,-0.632246167,0.831339425,-0.14592072,0.073678097,-0.572958652,0.322752128,-0.884467584,0.262661497,-0.620163065,0.409496634,-0.598368829,-0.463829387,-0.401108118,-0.592895345,0.679658409,0.223153446,-0.066193005,0.184208908,0.19540071,-0.74046809,0.071739255,0.007059403,0.093468995,-0.864542554,0.434730715,-0.230202335,-0.497867834,-1.073873076,0.357723491,-0.629773339,交运设备I,3.59,4.01,0.11699164345403898,1
000002.XSHE,2012-10-31,0.039616792,0.041585522,-0.546889213,0.08135856,-0.465988195,0.644491565,-0.027921872,-1.527514444,-0.637875871,2.132238979,-1.380004116,1.253756998,0.667511396,0.854454829,1.21413078,0.044636788,0.499644195,-0.63669825,-1.138421379,0.497492837,-1.033920708,-2.24512032,0.541445864,0.722889964,0.494004833,1.69661824,0.347396019,1.489206746,0.828474206,0.477284285,1.638202694,1.489231336,0.393039929,0.733845788,-1.588671336,-0.494672791,1.58067858,1.611046075,-1.379255115,0.212138533,0.297910949,0.249256536,-0.418186156,1.716701692,-0.493125912,0.021775488,1.700782639,1.824825096,1.761640886,1.398802397,0.634920693,0.511503619,-1.28121222,-1.279393138,-1.277088283,-1.325966904,0.196670986,0.26310078,0.160078878,0.260287027,0.159915871,0.375440508,0.114618995,0.236375215,-0.901085909,0.103173961,-0.665937055,-1.316132758,-1.170504597,0.094344382,0.537275106,-0.339565872,-0.308016968,0.668598477,-0.168511021,-0.226423363,-0.090935633,-0.16324417,0.75455378,-0.618375879,-0.597861137,-0.869662895,-0.676877348,-0.729645733,-0.959449672,-0.706818499,-0.470838577,-0.58905035,-0.751566537,-0.78191276,-0.375706553,-1.027009783,-0.529143443,-0.872245376,-0.561555369,-0.858805253,-0.282591385,-0.745256705,0.294457974,-0.750202382,-0.098516679,-0.695763802,-0.307692248,-0.641212942,0.467966274,0.717741798,-0.009486407,-0.84010807,-0.595714731,-0.539028096,-0.475583682,-1.238338506,-3.033448646,0.107045452,-0.220358584,-1.962671408,-0.567066814,0.238160961,-0.192523878,0.098433387,0.021235954,-0.549842944,2.89123425,-0.192588511,0.098307291,-0.927367381,0.249215789,-0.911706428,-0.666119876,0.166633671,0.89487298,0.423967331,-0.166634122,0.641597082,-0.75015147,0.7993123,-0.171319266,-0.415390883,1.047182052,-0.987190506,0.037001936,-0.10728537,-0.546873802,-0.837216656,-0.831056138,-0.526456018,-0.788183939,-1.626084933,-0.584561221,-0.58425427,0.508111227,-0.343479843,-0.535622719,-0.535535484,0.534215772,-0.045629846,-0.535622719,-0.406992107,-0.383557046,-0.183347482,0.002281315,-0.012756879,-0.157520439,0.427359785,-0.031763954,0.069501997,0.768821758,0.338672086,-0.027251536,-1.07236231,-0.71065887,-0.164607978,0.471464657,-0.726403398,-0.534075408,-0.150004827,-0.40413575,1.414839165,0.052485854,0.638053728,0.722240068,0.714433709,0.367859669,0.730743381,0.731226001,0.566976631,0.169706039,0.794747271,0.656228481,0.631276262,-0.521775855,-0.897954872,-0.284280671,房地产I,3.77,4.20,0.11405835543766582,1
002146.XSHE,2012-10-31,0.110494098,-0.891174969,-0.237894396,0.258918724,-0.468668247,-0.319870597,0.18034051,0.433237332,1.182791285,-0.342918087,-0.80879083,-0.234766114,0.201570324,0.230602685,-1.481396089,0.379065077,-0.679433237,0.07645341,-0.712260604,-0.108710785,-0.691987615,-0.545208121,0.111628804,0.571056138,-0.614991122,-0.178346025,-0.061597893,-0.222948246,-0.720040393,0.093025642,-0.230179045,-0.222950266,-0.170483925,-1.477987859,2.484175363,0.499617341,-0.401845254,-0.36933155,2.404772008,2.098021413,1.308213291,1.773138042,0.499849275,-0.340806833,-0.274332298,-0.146990545,-0.331793513,0.090077552,-0.262074844,0.936481253,1.221369816,1.146821014,0.487652356,0.435076825,0.223475291,0.724330468,0.885597184,0.128958196,-0.553845916,-0.141784546,-0.647857061,0.245698271,-0.540188472,1.469355982,-0.195390689,1.011296142,-0.359019372,0.320491741,0.256018081,0.092065747,0.229856042,0.051923937,0.066673035,0.760777214,0.465855218,0.009393473,-0.158537446,1.226127701,-1.849490564,0.796891727,1.540402681,1.961752132,1.639869554,1.546091264,1.814051674,1.592631706,1.631850612,1.266011596,1.001648354,1.55839623,-1.435967163,2.002559457,1.609279594,2.064617181,1.179693032,2.028864545,1.109189653,1.53404825,-1.116612834,1.967494245,0.632265539,1.878653404,1.278284687,0.672176943,1.72690561,0.988499465,2.029203322,1.924612648,1.497934539,1.312081883,-0.507223787,-0.78546272,-0.091477967,0.450560074,-0.358605293,-1.154873935,0.988377244,0.437586995,0.260969438,0.209828875,-0.162833424,-0.054329208,-0.600782663,0.260973216,0.209831427,-1.225314362,0.777644618,-0.646526401,-0.476047,0.164196672,0.190786551,0.06982977,-0.164197021,0.678997714,-1.190826554,1.113170151,-0.085029356,-0.230892704,-0.615315132,-0.552007224,-0.140778208,-1.156014595,0.153035138,-0.40957101,-0.552365164,-0.150637327,-0.540673707,-0.858234253,-0.162124007,-0.16207731,0.314440318,0.060031631,-0.153322165,-0.153325149,0.518512477,0.137163441,-0.153322165,0.633814253,0.523265543,0.577889263,1.681512503,1.183740502,0.216768868,0.962172076,0.332356686,-0.073449984,1.801198736,0.339700281,0.764415067,1.801924512,0.751314538,0.445617248,1.267611054,1.154019592,0.860632697,2.056153291,0.857561706,-1.406418551,-0.450316094,-1.706059996,-1.727894527,-1.771689158,-1.142409187,-1.769909081,-1.734182057,-1.459222884,-0.879628469,-1.747068943,-1.569589539,-1.353598165,1.243549248,1.025128166,-0.420130641,房地产I,3.87,4.27,0.10335917312661484,1
000401.XSHE,2012-10-31,0.968639161,0.612267134,0.134971005,1.39457747,0.441775911,-0.085264395,-1.214114192,0.223408782,0.482241821,0.99237703,-0.282920869,0.145746973,-0.12042785,-0.597595412,-0.688436943,-1.113292523,-0.017273225,-0.590215665,0.219591534,-0.963201124,1.512478907,-0.316817353,-0.962756649,-1.064447788,0.115515799,-0.88217798,-1.174288456,-0.830558644,0.176372373,-0.857109435,-0.76342758,-0.830570444,-1.045694412,0.729145575,0.114402391,-0.000432327,0.451940817,0.341194209,0.119436354,0.097079467,-0.109947913,0.390145029,-1.180274979,0.356259079,-0.985521676,-0.62185302,0.347943127,0.61930616,0.059171619,-0.384818607,-0.016067871,0.113642919,-0.695110224,-0.718615478,-0.794289674,-0.606735303,0.534541574,-0.354372871,-0.366572746,-0.442510841,-0.639916429,-0.131247383,-0.427916414,0.264467585,-0.426719608,0.215217478,-0.368856028,-0.690303474,-0.867145757,-0.004158098,0.128053033,-0.848212201,-0.757373024,-0.613379833,-0.467332735,0.062724452,1.390602133,-0.581635295,1.915966735,-2.037964132,-2.201654733,-1.915402463,-1.356992374,-1.122921276,-2.221500425,-0.801319194,-1.104667904,-1.391470013,-0.879968645,-1.157538859,1.237353589,0.883856748,-1.871469153,-0.964724126,-2.014843874,-1.882119954,-1.764908512,-1.141161578,1.639227625,-1.609953337,-2.155322972,-1.510216728,-2.340577444,-1.852155173,-0.408434576,-0.921377147,-1.345112063,-0.692291215,-2.08524293,-1.72965914,1.694621714,-0.387462422,-0.645799357,-0.650611505,1.705942771,1.334579268,-0.480518107,-0.922605278,-0.000673329,-0.354906138,1.264014043,1.163624078,1.460752408,-0.000958163,-0.35547776,0.861792132,0.658469441,0.267784451,0.255321329,-0.014352803,-0.532308995,-0.605163366,0.014353677,-1.196736051,0.436978729,-2.020770473,2.592354843,-0.009704498,1.378535739,2.098586511,-0.654633335,1.500122048,0.254245031,0.25597445,0.453659535,-1.441646867,0.448533276,1.386052641,-0.285574263,-0.285498169,-0.54549416,-1.094217804,-0.402568836,-0.402564432,-1.453396893,-1.438863664,-0.402568836,-0.741712344,-0.6658544,0.140976561,-0.995774005,0.001624816,-0.068823039,0.574917439,-1.122332676,0.54129918,-0.350771891,1.114267587,-0.968834809,-1.164520318,-0.902744197,-0.962142974,0.351138011,-0.794927348,1.243617147,0.262168513,1.169354655,1.091077083,2.256847566,1.76343654,2.043677114,1.984731968,1.878904398,1.7273502,1.620484219,2.291611067,1.896804954,2.012937484,1.350874364,1.142956773,-2.258811131,-1.970704482,1.105710381,建筑建材I,10.06,11.05,0.09840954274353879,1
000581.XSHE,2012-10-31,-0.947664852,-0.799318581,0.334535239,1.711019153,-1.546267211,-0.048135692,1.071132057,0.544101729,0.593393304,-1.173549002,1.810672052,-0.572314555,-0.375055777,-0.618251757,-0.614384634,-1.314289664,-1.373330121,0.484516489,0.146121812,-0.098259328,-0.831515753,0.369103954,-0.086697112,-0.296350175,-1.277046289,-0.955102904,-0.122043719,-0.991229848,-0.550694549,-0.969886541,-0.986532754,-0.991572449,-0.225720396,2.323121255,-0.114181456,-0.303766106,0.171813659,0.073680309,0.099671926,2.371371855,1.077989617,0.851365588,1.204362584,-0.309348753,0.729034314,0.262983665,-0.303416202,0.078349964,0.007090941,0.688544663,0.54166692,0.299810808,-0.513973516,-0.521514318,-0.568743774,-0.527245343,0.167330112,0.444923081,-0.363092627,-0.068540283,-0.44227184,0.008461112,-0.158506514,0.947784068,1.107200864,-0.36747105,-0.924837982,-0.281660826,-0.424791116,0.172723414,1.980450669,-0.019426749,-0.01662605,-0.37484406,1.956100962,-0.024935966,-1.265586785,0.918005137,-0.149564258,0.74949859,-0.036304248,0.747372962,-0.90720027,1.014531836,0.902414417,0.535708653,1.301620227,1.352420173,1.188693639,0.640513729,-0.443304944,1.859030736,2.000803565,1.410570349,-0.345185234,0.768802386,0.604915569,1.025638503,-1.468668964,1.169609207,0.138076662,1.103708358,0.029465888,1.502227781,-0.294132637,0.735115123,0.72790191,1.739097208,1.341402443,0.930749274,2.687092263,2.655564907,-0.606615911,1.925080357,2.855384978,1.424954564,1.11044902,1.628341239,-0.184413937,-0.094136499,2.258373562,2.477918553,0.634006445,-0.184693932,-0.094330467,0.921650807,0.294750006,1.16428905,1.017466714,-2.22158389,-1.082248521,-1.098339865,2.221583492,1.646559844,0.967236952,0.084545484,-0.618593457,-0.365982876,1.483200273,-1.391474412,-0.954914004,-1.692799053,1.68958641,1.46183676,2.849826345,0.533002878,2.953372039,0.567095522,1.366514138,1.365829372,-0.405040643,0.212269926,1.24845873,1.248232561,0.785483153,0.092219906,1.24845873,1.367228395,1.550075212,0.727587855,0.525801502,-0.037945437,-0.073544922,-0.087276147,-0.109957698,-0.907068312,1.087776249,-0.928785154,0.30498651,0.980879856,1.306597024,0.054829747,0.950014957,-0.005026673,-0.054501876,1.054440524,-0.165839719,-2.013988157,-0.024542146,0.605721299,-0.031134804,-0.193255886,-1.016744308,-0.569218465,-0.700220552,0.023160884,-1.046391515,-0.752004646,0.918885471,-1.040362945,0.756713014,1.194958961,0.459140209,机械设备I,14.34,15.70,0.0948396094839609,1
601186.XSHG,2012-10-31,-0.302168347,1.799426571,0.629019678,0.269177215,-0.630662385,-1.530402029,0.151453224,0.538017706,-0.95487447,0.825646187,1.708023179,1.513154641,0.375501968,0.501759705,1.120491801,0.346453149,0.697238632,-1.093809979,1.360787742,0.742100661,0.628574945,0.949745819,0.674148588,0.504607216,0.661935272,0.453540075,0.674809236,0.390549882,0.906720742,1.410632847,0.475836756,0.390564851,0.646673821,0.059005916,1.337918433,-0.494594764,-1.241961813,-1.194408779,1.887858502,-0.205366211,0.084059393,-0.113642613,-1.894028933,-1.360419172,0.255111289,-0.604282199,-1.330677264,-1.372943094,-0.619737179,0.009034818,-1.234128718,0.337938105,1.253074948,1.241450556,1.174096733,1.224056809,2.128244177,-1.097963049,-1.16855822,-1.065229194,-1.011118803,-1.08401299,-1.199001915,0.658118585,1.367767028,1.450807016,2.21686447,1.495769777,1.270572862,0.041848401,-0.491043888,-0.012852012,-0.031148849,-1.488181382,-0.975561807,-0.176923917,-0.401649107,1.419997192,-1.708955544,0.80936108,1.731500595,1.567148907,1.838499023,1.557012163,1.470133556,1.779193481,1.863176784,1.653649205,1.89124015,2.64706938,-1.155075012,0.719876205,0.560255575,1.28669055,1.131026289,1.584808352,1.43252886,1.516873262,-1.534449165,0.820210048,1.849120629,1.807234316,1.616096136,0.727812835,1.5185809,0.625143597,2.046349062,1.135690004,0.93616827,1.93743517,0.832943253,1.694123704,0.91232583,-0.765809007,-0.049709508,0.453651475,-0.835029759,-0.731049364,1.447121293,1.652195059,-0.745460903,-0.683666546,-0.743234837,1.446763475,1.651443947,0.384892391,0.703829669,-0.465207802,-0.162346583,0.682772268,1.406378725,1.349227394,-0.682771469,-0.581036369,-0.288390547,0.74356892,-1.056536053,-1.194827983,-0.332016203,-1.096092246,-0.242170873,0.581342162,1.090199654,-0.484910523,-0.221704653,0.055253206,-0.170501675,0.472845419,-0.738940026,-0.738566717,0.701693671,0.08246337,-0.749221751,-0.749107997,0.160398099,0.399632252,-0.749221751,-1.171100727,-1.030092257,-0.714312818,-0.886947939,-0.639963494,0.149911719,-1.564429032,0.266061055,-1.652107857,-0.615162852,-1.348639447,2.093659658,2.313630404,0.75021556,-0.842505412,0.385394972,-0.97211677,-0.809439936,-0.489560665,-0.827420393,-1.803045514,-1.00822736,-1.947559668,-1.734473035,-1.670211397,-1.390042882,-1.556850705,-1.548554098,-1.654091534,-1.48533193,-1.476002454,-1.765960987,-1.391081187,0.627152173,0.818336348,-0.328425847,建筑建材I,3.93,4.30,0.09414758269720093,1
600970.XSHG,2012-10-31,1.303882693,-1.00280243,1.10515337,-1.541639215,-0.958354346,0.228294546,-1.611171643,-0.192750638,1.381902065,0.505059785,-1.297763868,0.502023555,0.204016105,-0.003095905,-0.021688873,1.155070698,-0.37221766,0.525571803,0.372183719,0.570303495,-0.603247951,-0.498986284,0.609884869,0.588530581,-0.634370501,0.286864424,0.550742659,0.224012411,0.039125704,1.188205475,0.177872771,0.224003906,0.478527201,-0.609092024,0.808844057,0.69499409,0.641959276,0.495068067,0.375597648,1.088798208,1.023873587,0.679409439,-0.04752191,0.870199809,0.570688103,-0.282427278,0.849483985,0.855747389,0.301359607,0.375345588,-0.282832393,-0.129038771,-0.498549005,-0.515212419,-0.564536646,-0.41238789,0.372964894,0.424787273,-0.205630732,0.320317814,-0.698737689,0.24144183,0.47334058,-0.043415184,-0.092930833,1.259335288,0.828198196,-0.403229426,-0.723604072,-0.047752224,-0.222015331,0.48252824,0.400177551,-0.088103853,-0.472500123,0.161361956,-1.338866518,0.884309132,-1.969873492,0.874415558,1.932957694,1.632612386,2.343846543,1.781347335,1.768883315,2.029665346,2.047622259,1.827531195,1.466139697,1.090621023,-0.475112724,-0.227827281,1.059231639,1.082607088,1.652600166,1.646453973,-0.846602644,1.79147111,-1.812834271,1.365827887,-1.295415714,1.711283014,1.642182441,1.692840551,1.893061975,1.276170853,1.676622928,1.019374961,1.130288663,2.522047741,-1.0791386,-1.716125381,-0.856527146,1.565590981,-0.047045382,0.122844602,1.845580002,1.538953694,1.459548531,1.648429195,0.820172557,0.805174993,0.570676035,1.459286134,1.647865418,-0.299410386,0.386384064,0.202896955,0.368597975,0.693285923,0.499717334,0.487052668,-0.693284976,0.085377714,-0.769778481,1.994987221,-1.195891047,-1.018885033,-0.341266133,-1.520772085,-0.606829497,-1.978360808,-1.474954654,0.451715915,0.134354649,0.496301869,0.115575949,-0.041347035,0.132748037,0.132662796,0.169356619,0.56838721,0.17562214,0.175604948,0.633830781,-1.277925141,0.17562214,0.982099183,0.917305867,0.431067774,2.762482706,2.716944233,0.004049241,-0.726705674,1.144904686,0.027278887,-0.55874077,-0.490178164,-0.361859085,1.459610962,1.549968244,0.248341358,0.615571454,0.159228184,1.723580027,1.289676729,1.582393401,-1.339514953,-1.57378366,-2.229858548,-1.958462147,-1.932328594,-0.306742825,-1.787154593,-1.813948959,-1.893256179,-0.393168128,-1.595044593,-2.275580132,-1.666880375,0.806491574,1.098047272,-0.643957026,建筑建材I,5.96,6.52,0.0939597315436241,1
