code,date,beta,book_to_price_ratio,earnings_yield,growth,leverage,liquidity,momentum,non_linear_size,residual_volatility,administration_expense_ttm,cash_flow_to_price_ratio,circulating_market_cap,EBIT,EBITDA,financial_assets,interest_free_current_liability,net_debt,net_invest_cash_flow_ttm,net_operate_cash_flow_ttm,net_profit_ttm,non_operating_net_profit_ttm,non_recurring_gain_loss,np_parent_company_owners_ttm,OperateNetIncome,operating_assets,operating_cost_ttm,operating_profit_ttm,operating_revenue_ttm,retained_earnings,sales_to_price_ratio,total_operating_cost_ttm,total_operating_revenue_ttm,total_profit_ttm,value_change_profit_ttm,AR,ARBR,ATR14,ATR6,BR,DAVOL10,DAVOL20,DAVOL5,MAWVAD,money_flow_20,PSY,turnover_volatility,TVMA20,TVMA6,TVSTD20,TVSTD6,VDEA,VDIFF,VEMA10,VEMA12,VEMA26,VEMA5,VMACD,VOL10,VOL120,VOL20,VOL240,VOL5,VOL60,VOSC,VR,VROC12,VROC6,VSTD10,VSTD20,net_asset_growth_rate,net_operate_cashflow_growth_rate,net_profit_growth_rate,np_parent_company_owners_growth_rate,operating_revenue_growth_rate,total_asset_growth_rate,total_profit_growth_rate,arron_down_25,arron_up_25,BBIC,bear_power,BIAS10,BIAS20,BIAS5,BIAS60,bull_power,CCI10,CCI15,CCI20,CCI88,CR20,fifty_two_week_close_rank,MASS,PLRC12,PLRC24,PLRC6,Price1M,Price1Y,Price3M,Rank1M,ROC12,ROC120,ROC20,ROC6,ROC60,single_day_VPT,single_day_VPT_12,single_day_VPT_6,TRIX10,TRIX5,Volume1M,capital_reserve_fund_per_share,cashflow_per_share_ttm,cash_and_equivalents_per_share,eps_ttm,net_asset_per_share,net_operate_cash_flow_per_share,operating_profit_per_share,operating_profit_per_share_ttm,operating_revenue_per_share,operating_revenue_per_share_ttm,retained_earnings_per_share,retained_profit_per_share,surplus_reserve_fund_per_share,total_operating_revenue_per_share,total_operating_revenue_per_share_ttm,ACCA,adjusted_profit_to_total_profit,cash_rate_of_sales,cfo_to_ev,debt_to_asset_ratio,debt_to_equity_ratio,debt_to_tangible_equity_ratio,equity_to_asset_ratio,equity_to_fixed_asset_ratio,equity_turnover_rate,fixed_assets_turnover_rate,fixed_asset_ratio,intangible_asset_ratio,invest_income_associates_to_total_profit,long_debt_to_asset_ratio,LVGI,MLEV,net_non_operating_income_to_total_profit,net_operate_cash_flow_to_asset,net_operate_cash_flow_to_net_debt,net_operate_cash_flow_to_operate_income,net_operate_cash_flow_to_total_liability,net_operating_cash_flow_coverage,net_profit_ratio,net_profit_to_total_operate_revenue_ttm,operating_cost_to_operating_revenue_ratio,operating_profit_growth_rate,operating_profit_ratio,operating_profit_to_operating_revenue,operating_profit_to_total_profit,operating_tax_to_operating_revenue_ratio_ttm,profit_margin_ttm,ROAEBITTTM,roa_ttm,roa_ttm_8y,roe_ttm,roe_ttm_8y,SGAI,SGI,total_asset_turnover_rate,Kurtosis120,Kurtosis20,Kurtosis60,sharpe_ratio_120,sharpe_ratio_20,sharpe_ratio_60,Skewness120,Skewness20,Skewness60,Variance120,Variance20,Variance60,boll_down,boll_up,EMA5,EMAC10,EMAC12,EMAC120,EMAC20,EMAC26,MAC10,MAC120,MAC20,MAC5,MAC60,MACDC,MFI14,pe_ratio,industry_name,,,,closed_price,next_months_closed_price,returns,label
000839.XSHE,2017-01-26,0.679908205,-0.149493461,-0.305778985,0.505098358,-0.400711762,0.160672537,0.136143833,-0.160475253,1.06002035,-0.510027573,0.231033883,-0.223522761,-0.666882735,-0.538791989,-0.231077466,-0.449868066,-0.48473613,0.588179745,-0.317603192,-0.555005908,-0.430460589,-1.379975561,-0.505199349,-0.343765982,-0.584389094,-0.319860999,-0.464955797,-0.407925975,-0.495615043,-0.360691689,-0.368301383,-0.410421579,-0.564651236,-0.171107289,-0.256869879,-0.266456588,0.812839354,0.842318734,-0.056597665,-0.17778843,-0.479248509,0.085355151,0.7207883,0.09634904,-0.089004455,-0.368299794,0.096718265,0.821897537,-0.228085671,1.11290949,0.875341677,1.207462015,-0.284333156,-0.332619066,-0.502500011,-0.099334605,1.527859862,0.445274401,0.17135416,-0.192733507,0.195411957,0.997349802,-0.057871344,1.123228322,0.003284326,1.935404216,0.221008316,-0.525331339,-0.536185338,-0.355507191,-1.414632035,0.112867776,0.138151694,0.062713636,0.181636354,0.103416763,0.064130128,-0.337503307,-0.60267633,0.211622082,0.917581708,0.276293676,0.810979456,-0.712129797,0.69675022,0.619305969,0.10962306,0.071044955,0.315539963,0.128964783,-0.295669323,-0.035693796,-0.036326704,-0.052213173,0.824288443,0.285640138,-0.067010862,-0.742473712,-0.247166738,0.147010697,0.057734512,0.24260138,1.016075599,-1.088112436,-0.201639472,-0.157554427,1.315637892,-0.542129429,0.20794419,-0.552539254,-0.054681541,0.13501931,0.200075053,-0.31937131,-0.208200526,-0.127697873,-0.405048342,-0.298478446,-0.304145247,-0.317918879,-0.273890833,-0.284025473,-0.136050275,-0.306584095,-0.321468012,-0.062450826,1.203435507,-0.388384392,-0.394743745,-0.562459051,-0.792339796,-0.449130086,0.562459087,1.269070772,0.363193372,0.528563243,-0.50468023,-0.568156337,0.126148323,-0.681950571,-0.512639199,-0.963468479,0.61308598,-0.45905905,-0.119601645,-1.442640574,-0.126260283,-0.209727578,0.000551164,0.002746881,0.374713509,0.107616986,0.030231417,0.034485917,-0.438361571,-0.711870721,0.030231417,-0.056824899,-0.061710054,-0.037820581,-0.2896178,-0.55544938,-0.191632601,-0.015888714,-0.063555691,-0.717186051,0.869301716,0.160792408,0.026530722,0.030614905,-0.545547703,-0.416356345,-0.329008432,-0.115592377,1.065269287,1.266187442,0.532425816,-0.567375468,0.144500895,-0.866543781,-0.696406528,-0.615659041,0.644329843,-0.089302574,0.114941804,-0.920533859,1.10381615,-0.313770443,-0.80293329,0.808556565,1.344364516,0.117746653,0.57000743,综合I,,,,8.46,10.98,0.29787234042553185,1
603993.XSHG,2017-01-26,0.171272931,-0.644388478,-0.537365521,-1.336040606,0.60657161,-1.365947007,-0.652270565,-0.836699442,-0.544467662,-1.579568144,1.110508547,-0.246585777,-1.478813069,-1.174208682,0.533827199,-1.304036181,-0.681043121,-1.360309828,-0.85065142,-0.800027372,-1.111620227,-2.641592214,-0.738219983,-0.933588475,-1.159119313,-2.207746506,-0.455874558,-2.322830448,-1.363844304,-1.906331428,-2.232839768,-2.33144233,-0.838432357,-0.223621317,2.250664411,1.874654674,-0.986594025,-0.958310328,0.832279349,1.507326988,0.859408684,1.760349635,1.110684676,-1.825669562,1.939312625,-0.84867713,-1.769491181,-1.371257308,-1.102577699,-0.425597507,3.204222941,2.068968926,1.134989699,1.147069462,1.148423602,1.068538774,0.993382647,-1.23348816,-1.594433247,-1.387998292,-1.46333475,-1.029165155,-1.716646223,1.302358281,2.484196923,-1.249529741,0.186990226,1.320262913,1.295122332,-0.48365306,-0.580986148,-0.108575396,-0.029244277,-0.121198471,1.823376542,-0.009588603,-0.108747449,-0.76072328,-0.543085125,0.821392622,0.438476313,0.751853582,0.863214085,0.163232513,0.412516945,0.491605235,0.646921466,0.360057507,0.660210077,0.572006091,-0.298294036,2.060698509,0.042853615,0.457241631,0.445904575,0.670898521,-0.299817905,0.126794813,-0.318701846,1.202896386,-0.359741976,0.230741065,0.937731246,-0.010502932,0.574851041,1.120105159,1.299826259,0.654279757,0.458380965,1.41794718,-0.458487135,0.321225327,0.010587219,-0.703214787,-1.100742685,-0.487918794,-0.922541347,-0.708758493,-1.679276655,-1.553486938,-1.077988555,-0.963267006,-1.048242483,-1.682188025,-1.558983636,-0.176675695,3.128258832,0.023119459,-0.683232688,0.635840261,0.001248319,-0.236150033,-0.635840172,0.12793375,3.039042017,-0.500124701,-1.527815288,-0.495472868,-0.677906734,1.200168312,-0.989259477,1.019215448,1.386981218,-0.827796063,-0.399860151,0.144556936,-0.398524769,0.138227594,0.585765655,0.613734625,-1.354165268,0.055375865,0.784781252,0.819948458,-0.775375221,3.40013806,0.784781252,-0.335382736,-0.375814079,0.223121675,-0.35736696,-0.075661543,0.62015475,-0.407148387,-2.391019065,1.944577124,-0.478121127,1.373342591,-0.4496022,0.437629319,-0.275800824,1.16588762,-0.17257935,0.807391481,-0.761728323,-0.488545447,-0.318327387,-1.374687627,-0.084157925,-0.633525637,-0.762361869,-0.491204259,0.038711509,-0.48123731,-0.341385811,-0.406303696,0.104463204,-0.673653933,-0.835638369,-0.215644633,0.571261326,0.649158581,1.476490374,有色金属I,,,,3.91,5.07,0.2966751918158568,1
600827.XSHG,2017-01-26,-0.946392116,0.995801768,0.508986741,0.505973286,-0.164266476,-0.087847053,0.183215102,0.545899641,0.123332439,1.498191337,-0.514250179,0.44468676,0.106827864,0.666543464,0.985496003,0.857093652,0.266811385,-0.312167188,0.345426722,0.652205073,0.919576121,-0.381989421,0.779103709,0.139601378,0.219675112,1.073565402,0.668597276,0.955015029,0.873867892,2.032750222,1.152767108,0.967690687,0.872703343,-0.433285047,2.331614777,-0.928318898,-0.84077262,-0.547596691,3.311984587,1.433622612,2.711730161,1.123094489,0.288578859,0.793323557,-0.781271694,1.140661477,0.770665721,0.706648855,0.575259119,0.968263463,-0.175704438,-0.718676452,0.411532668,0.429668092,0.465340509,0.356662484,-1.241457447,0.352874888,-0.873037555,1.120393442,-1.018744297,0.357341705,-0.335467986,0.315036866,2.084598019,-0.647580886,-0.250921199,0.099685061,0.58027905,-0.783580219,0.190797356,-0.376146231,-0.28664133,-0.113842959,-0.439242996,-0.192644417,-2.09681861,0.753600146,-0.724211863,1.318286499,0.12515402,1.183960435,-0.622692554,2.211591915,1.100765614,0.262703808,0.954828827,1.047138524,2.106831853,1.165743633,-1.437558106,1.260548896,1.170141988,1.869963633,-0.157287385,1.258111991,1.067181126,2.248978701,-1.457195944,1.046593601,0.843816939,1.508188119,0.18248645,1.608768948,-0.168442682,0.68631837,-0.200191022,2.226749597,1.25443295,0.79752031,-0.157259436,-0.312279294,2.030035755,0.613922825,1.232251713,1.131299821,-0.321631227,0.717251683,2.1733246,2.185528238,1.414656148,1.346306657,1.856064393,2.172867995,2.179964799,0.713156635,2.336382083,-0.510580212,0.445183588,0.202381673,0.074619249,-0.107723744,-0.202381728,-0.526163495,-0.894472578,-0.729586427,1.241980951,-0.320970307,-2.518168637,-0.005964097,-0.0464017,0.153753629,0.716409896,-0.009529579,0.090740007,0.793948756,0.216085444,2.049244494,-0.173180457,-0.181007398,0.049229054,-0.211757759,-0.318196565,-0.332715733,-2.238106361,-0.699403078,-0.318196565,0.209917752,0.048061434,-0.456092441,0.233552847,-0.157950148,0.304595782,-0.212587045,0.818320539,-0.905759872,-0.494260799,-1.18020344,1.320002394,1.497505536,2.183058778,0.032388681,0.537655785,0.259932703,-0.744898567,-0.212437839,-0.480867378,-0.492812875,-1.327405742,0.243537848,-0.529064648,-0.728497912,-1.541891508,-1.4202993,-1.629913194,-0.127305205,-1.521974331,-1.189766008,0.622394121,-2.012914935,-0.130274497,0.778647737,-0.408746517,商业贸易I,,,,14.61,17.86,0.22245037645448323,1
000425.XSHE,2017-01-26,-1.289457439,2.159529858,0.572111617,-0.830426885,-0.47607004,-0.248346643,0.584361403,0.102030113,-0.566347028,-0.099440013,0.911763009,0.359385018,0.199529711,0.175124593,0.361587659,0.099382702,-0.087214275,-0.306141503,0.347920106,0.300635852,-0.103528251,0.506155014,0.363797314,0.002488933,-0.050303727,0.102310416,0.183443174,0.119123208,0.372368415,0.556048964,0.116538297,0.119534201,0.265787825,1.333667482,0.236363579,0.288035695,-0.773933365,-0.693436278,0.021389464,0.151266681,0.424570223,0.180477594,0.172230819,0.065091075,-0.026930061,-0.119652127,0.053684122,0.072860465,-0.032804401,0.044795307,0.358379934,0.251394737,-0.317835006,-0.314557017,-0.296634427,-0.325437091,0.187561345,-0.156815428,-0.242613013,-0.007618818,-0.429637412,-0.111842009,-0.241756032,0.294042478,0.443132341,-0.101567161,0.039839122,-0.382312038,-0.282171201,-0.835238213,1.183910039,-0.237989366,-0.257520289,0.024278441,-0.963482457,-0.212217553,0.279410781,-0.266373546,-0.203572688,0.539344187,0.426649084,0.152546707,0.325929538,0.320541721,0.235492142,0.493283121,-0.041021139,-0.071365461,0.484514873,-0.328985016,-0.515985747,-1.292800992,0.188521626,-0.222024599,0.45212231,0.124393698,0.222624857,0.054134263,0.135937481,0.20317828,-0.138536306,-0.351838569,0.451579759,0.013548204,0.567655501,-0.857247769,1.456602364,-0.125118297,0.24372147,-0.21974441,-0.173965841,0.187687651,-0.101088241,0.143874391,-0.10123197,0.388193953,0.137329812,0.143253099,-0.130994847,-0.196686369,-0.113520338,-0.07535527,-0.475697879,-0.131766124,-0.199850774,0.817787581,-0.962517456,0.354478863,0.708551423,0.052968618,-0.187348963,-0.106994657,-0.052968704,-8.39E-05,-0.425494771,0.167965628,-0.31427319,-0.732172864,1.715255533,0.118353229,-0.295062572,0.23732532,-1.956614599,0.452209364,0.643029107,-0.39928405,0.678497253,1.709460531,-0.175930301,-0.183583111,0.330274316,-0.142533736,-0.080745797,-0.085166109,-1.095536663,-0.185158174,-0.080745797,-0.223120398,-0.175769693,-0.095344649,-0.073675048,-0.216351351,-0.008510178,-0.166264755,0.09479722,-1.174355151,-0.741318966,-0.627993121,0.348153186,-0.486126657,0.195530912,-0.558189862,-0.785588129,-0.474156354,-1.117245781,-1.267085026,-1.445582439,0.418889845,-0.461609859,-0.327164688,-0.313605129,-0.243875369,-0.364759969,-0.178704814,-0.31019055,-0.435378843,-0.353081762,-0.191431782,-0.340182241,-0.365798135,0.019064555,0.77618883,1.898779878,机械设备I,,,,3.25,3.96,0.21846153846153846,1
601155.XSHG,2017-01-26,-0.292515927,-0.259723321,0.276059226,-0.382941423,1.854209797,2.23925903,-0.737364935,0.451382162,0.961517839,0.084714463,1.240436394,-0.95001665,-1.458363203,-0.743321906,-0.004295841,1.549399573,0.490069424,2.177427926,-0.041327829,0.057166581,-0.389738501,-0.086005032,0.172686237,-1.48240966,0.286775731,0.24061127,0.166200942,0.18447327,-0.153378025,0.619324388,0.205267462,0.186002672,0.163732828,-0.829711766,1.76068009,0.319276064,-0.99713102,-0.95522424,1.639686328,0.996990502,0.678748809,0.873635253,2.632016066,0.545454279,1.958743531,2.16636498,0.52197139,0.7403693,0.180936856,0.518211823,-2.085950974,-2.165671303,3.015101493,3.016457191,2.984226988,2.982077651,-0.847478652,3.511402312,2.952307974,3.269844037,2.88015686,3.119846909,2.665613404,0.846706813,1.504044413,0.405400069,0.180045465,3.00375234,2.943734758,-1.243136485,-4.152209694,-0.142762321,0.929125642,5.702731426,1.219179925,0.007178458,-1.351153812,2.450142772,-0.700595158,1.183266744,-0.094115142,1.635398609,-0.791349383,2.513273666,2.263181259,0.588777175,1.276680371,1.333448261,2.806511875,1.753588888,-2.295533351,0.518692877,1.374092418,2.193664667,0.319845268,1.64419045,2.111435285,2.528939307,-1.58717846,1.445895605,1.470042703,1.733958397,0.350313695,2.289279177,-2.102139345,0.800358309,0.061760291,2.356680179,1.786804572,1.591241441,-0.112994335,1.333406802,1.916548474,0.638704368,0.178801243,0.941865474,-1.122729095,0.861055675,-0.076999346,0.809514804,0.49837543,0.699985004,-0.658117077,-0.078302496,0.814923,0.320115171,2.810671691,-0.426088135,-0.196476601,0.857349503,2.250557164,1.779625873,-0.857349188,-1.607231493,-0.796702177,-0.241181189,0.047014031,-0.286194364,1.413950405,0.356012508,0.471220522,0.544945462,-0.299241385,-0.143590001,0.014142744,-0.326971462,-0.013267389,1.988401095,-0.241931955,-0.252543736,0.359898967,-0.288030923,-0.19755432,-0.206775589,-2.616895023,0.058917459,-0.19755432,0.107131991,-0.017034456,0.0025908,0.991061043,-0.892093172,0.45033584,10.94876219,0.1325275,-0.760972789,-0.931195798,-1.37601848,1.233448791,1.692335517,2.661824537,-0.3185538,-0.134881802,0.257614239,1.204172918,0.243496391,-0.140792594,-2.269172059,-0.382714262,0.829210969,-0.557059999,-0.785180739,-2.103464807,-1.519362025,-1.882803713,0.084827585,-1.767598114,-1.612354934,0.793386184,-2.405442376,0.274502726,0.871079727,-0.338648393,房地产I,,,,10.23,12.46,0.21798631476050834,1
002195.XSHE,2017-01-26,0.472624764,0.769633717,0.096224066,-0.761565555,-0.264150067,0.694401865,0.207184913,0.242173697,-0.277248908,-0.363684893,1.203713487,0.004559934,0.328653803,0.595446124,0.538035411,0.14162774,0.40549594,-0.090003224,0.203846104,0.219543916,-0.255366652,0.403047257,0.201944239,0.291640619,0.459001924,0.038270255,0.199730828,0.161140501,0.349841833,-0.301145513,0.071749184,0.159190062,0.235285047,-0.127268214,-0.441515764,0.314393872,-1.233027011,-1.035888847,-0.727051834,0.520340113,0.34674565,0.227338542,-0.422677315,0.079743992,-1.764249793,1.040596795,0.097606999,-0.07673048,0.065883149,-0.346388007,-0.100665799,-0.233029556,0.469768086,0.46913306,0.465470884,0.447365191,-0.362768937,1.530355104,0.817362468,1.305422755,1.125408134,1.090348154,1.324028132,0.271367308,-0.735754261,-0.213236295,0.055100135,0.605404719,0.452560489,1.019754259,0.267761393,-0.014563955,-0.062225861,-0.007594279,0.923733533,-0.007055877,0.822895031,0.529172959,1.852773686,-2.220917091,-1.096583549,-2.111230149,-0.767194151,-1.101409639,-2.082069219,-1.293733421,-0.60644046,-0.538143938,-1.428620768,-0.657408217,0.442754066,0.517746301,-2.147501755,-1.801961194,-1.106644595,-2.10632559,-0.321558479,-1.088843261,1.726673929,-2.249575447,0.030572192,-1.68207365,-1.259546062,-0.372657862,1.360225877,-1.844260302,-0.069647137,-1.704967285,-2.196004432,-1.166243137,0.447856322,0.742789572,0.303671668,-0.633893368,-0.160933155,0.181455517,-0.288536677,-0.506720148,-0.587320246,-0.629675932,-0.448977326,-0.448356161,-0.599937178,-0.588831371,-0.634430052,0.79918608,-0.221232537,0.241275943,0.127980386,-1.816904595,-0.376935174,-0.377785738,1.816904491,2.050618596,2.483401251,-0.194534641,-0.321621207,1.459892546,-0.220022672,-0.477110766,1.552230789,-0.177704376,-0.386353733,-0.137393211,2.41633248,0.089601263,2.524231845,0.252125834,1.027058778,1.079046428,-1.875186785,-0.075550852,0.865233107,0.903068893,-1.033880264,-0.538673696,0.865233107,-0.274293712,-0.33189624,-0.066989574,-0.926486475,-0.521475631,0.726912484,0.517955933,-1.313894726,-0.470313913,-0.879864119,-1.133309762,-0.040525248,-0.255709791,0.011821099,-1.146245972,0.002144053,-0.329472418,0.014662954,1.756511486,0.656299154,-0.91429673,1.053786915,0.70912373,1.780641744,1.869507204,0.733137164,1.99177364,1.922628056,1.090766004,0.400748896,2.277232973,0.765660893,1.307533547,-2.436988386,-0.84403518,-0.414400347,计算机I,,,,3.39,4.01,0.18289085545722703,1
002304.XSHE,2017-01-26,0.210431251,-0.149734396,-0.231373255,-0.156154275,-0.307228334,-1.44159815,-0.059621486,-0.820683317,-1.120934743,-0.864315755,-0.618304023,-0.07076459,0.21668837,0.808542437,-1.849412316,-0.452257071,-1.009531327,-0.500857976,-0.121310263,0.069027524,-1.104421153,1.224618548,0.448769973,0.908610263,-0.708967666,-1.165625406,0.796216102,-1.289932363,0.613869361,-0.601950319,-1.285245474,-1.303985035,0.396442145,0.711482975,-0.774689502,-0.099031589,-0.944129861,-0.847359647,-0.767280937,-0.244061928,-0.224041276,-0.307385929,-0.769511524,-1.968576458,-0.499172215,-0.506742157,-1.903263792,-1.834894923,-1.900395333,-1.573011575,0.140491009,0.097884755,-0.693886457,-0.679287055,-0.640948015,-0.73076204,-0.107517113,-0.591010664,-0.492773068,-0.530682069,-0.636918396,-0.646810025,-0.5851676,-0.264674091,-0.749475467,-0.817093919,-0.310611002,-0.704453525,-0.660698466,0.641812019,0.33723126,-0.007145273,0.071882914,-0.093808942,0.080242669,-0.020293224,1.290958346,-1.47040751,0.161907764,-0.009371062,0.356348665,-0.498372272,0.220478108,-0.276612215,-0.14491448,0.541161656,0.029600925,-0.459071306,-0.021559922,-0.935997395,0.284794295,-1.031389007,-0.129400763,-0.902609942,0.711441485,-0.552070377,-0.598475442,-0.288432918,0.653924737,-0.689527734,-0.433971624,-0.850729186,0.073910854,-0.210620795,0.411017512,-0.792613358,-0.356500394,-0.860458275,-0.280735923,-0.939117424,-0.364847971,0.036688093,1.547079503,1.770600105,2.184526203,1.004374891,1.659860318,1.708384375,0.355235378,0.199116391,1.713403727,1.71872992,-0.328451048,0.356192409,0.204921322,-0.026667226,0.013882541,0.488110287,-0.535081744,-0.408753112,-0.307210738,-0.341657871,0.408753227,-0.127165349,0.480197515,-0.340813321,-0.53596232,0.532702674,-0.388850061,-0.045524228,0.041433059,-0.233280498,0.179749906,0.043138059,0.530817767,-0.361286043,0.566493784,-0.361866617,1.379253659,1.460268552,-0.477277237,0.069388322,1.635657928,1.724054082,0.791957531,-0.985579573,1.635657928,0.982139489,1.352566997,1.149023084,0.833564829,1.619598423,-0.032456893,-0.170139677,-0.929015992,-0.792037486,-0.983926363,-0.931232617,-0.405395831,-1.248108472,-0.24238979,-0.312973523,-0.909275256,-0.325697447,-0.448652848,0.037132717,-0.258152448,0.571341313,0.197815358,-0.212579157,0.10158023,0.157667343,0.429474778,0.365407811,0.347984786,-0.367532289,0.318599168,0.4856365,-0.229302593,0.240353751,-0.29362546,-0.819944382,0.201607181,食品饮料I,,,,62.37,73.19,0.17348084014750684,1
601633.XSHG,2017-01-26,0.300331905,-0.41779925,0.178737547,-0.530805197,-1.27018838,-1.21578276,-0.138780246,-0.576472916,0.288252174,0.751688842,-0.543830002,0.060263882,1.225801273,1.522211898,0.18779833,0.127934785,-1.629917142,-0.31478115,0.355531396,1.176765626,-0.602228724,0.434974983,1.144665455,1.155129557,-1.603412277,0.411134971,1.126597148,0.53977798,1.237415515,-0.677072213,0.446994218,0.535034323,1.104601346,-1.254241292,-1.066066466,-0.704482565,-1.049270386,-1.077395604,-0.569361779,0.812682939,0.282250147,0.755186503,1.253739947,-1.308679994,-0.381621514,-0.380801822,-1.260783586,-1.068391288,-1.012037235,-0.582895301,1.116152498,1.09192547,0.284040809,0.229676364,0.056973125,0.418282578,0.173366458,-0.5314016,-0.452214038,-0.545273411,-0.39743858,-0.511279108,-0.530710859,0.865750683,0.411879637,0.434715066,-0.196180047,0.052691015,-0.036933505,0.507636904,-0.000444682,-0.33447577,-0.268028045,-0.181199565,-0.38612365,-0.3174147,-1.344083199,0.54567235,-0.20326283,0.530461918,0.204271516,0.388193041,-0.225854184,0.6341157,0.455218821,0.219119015,0.43017363,0.625106615,1.289635027,0.636901639,-0.936220198,0.172760559,0.764825476,0.333146817,-0.146308125,0.387017167,0.858027631,0.641039236,-0.30687356,0.290080187,-0.125655012,0.278106698,0.066134354,0.67816323,-0.223379531,-0.040966018,-0.032559429,0.463636504,0.630264199,0.36027709,-1.514838174,-0.687035622,-0.167869054,-0.675277059,-1.260764679,-0.226123066,-0.580771445,-0.593749497,-1.219470735,-1.223691003,-0.55124684,-0.512400093,-0.511865686,-1.215981479,-1.217058585,-0.131827367,0.545792167,-0.073318798,0.130476863,-1.167563165,-1.016166908,-1.311076681,1.167563283,-0.000614913,0.232194904,-0.541460444,0.827994279,-0.429521264,-1.085445132,-1.105394904,0.233919458,-1.220806551,-0.149906825,0.180811572,0.509554931,0.12493229,0.546471184,0.012847293,0.228646772,0.237507967,-0.314998046,-0.09725188,0.240407953,0.251494446,0.512438048,2.58344968,0.240407953,1.437086676,1.258946012,2.344218041,0.776961523,1.833964169,-0.0123536,-0.046685141,0.480961564,-0.742484114,-0.65828035,-0.735511844,0.043195318,0.456342054,1.177377409,0.013246002,0.137498369,0.701859147,-0.129665727,0.049867009,-0.241888758,-0.57979739,-0.210134606,0.081564544,-0.186774744,-0.254477263,-0.581079308,-0.384896332,-0.45655623,-0.216237757,-0.342486453,-0.382232092,0.222360922,-0.577626139,0.270295927,1.428429432,-0.312933089,汽车I,,,,10.75,12.28,0.1423255813953488,1
601800.XSHG,2017-01-26,0.78995738,-0.081261738,-0.278368904,0.607069478,1.538888082,-1.165888511,1.276733712,2.317362256,0.838471934,0.165332085,-2.073900262,1.047272288,0.554282065,0.455512251,0.395765326,-0.119475472,0.245007185,-0.619866173,0.675514244,0.660792861,0.385798098,0.576606326,0.534330418,0.595088858,0.251501707,0.050254052,0.57283854,0.056183843,0.780197165,0.509734024,0.064192989,0.054568313,0.496523095,1.265507889,0.481201668,1.425468113,-0.670555902,-0.666585043,-0.706763097,0.634703831,0.727790349,0.411958912,0.41033804,-0.570195119,0.129301442,-0.760202825,-0.539143592,-0.210745574,-1.092294294,0.539826516,-0.969002523,-0.559783359,0.598471703,0.599082715,0.585625227,0.594571637,-2.10509665,-0.788590365,-1.239684494,-0.807017588,-0.667652358,-0.736333695,-1.107899971,0.422768203,-0.481642064,-0.58577436,-0.372232491,0.60692329,0.712899464,-0.411109711,0.382581985,-0.042875382,0.027350623,-0.130061201,-0.392316271,-0.068795242,-1.295278788,-1.657936499,0.686574145,-1.121488371,-0.543841352,-0.28039797,-1.386541024,-0.007533721,-0.743347502,-0.720114828,-0.546594595,-0.35038663,-0.236619215,-1.023596157,0.201190753,1.445691012,0.217348137,-0.383919476,-1.568256224,-0.350660449,0.375449255,-0.004004428,0.749800146,0.125924396,0.967451096,-0.826192738,-0.25605605,0.515468497,0.625976299,-0.321466914,-0.063315234,0.235043944,0.033991746,-0.856108668,0.144842074,-2.219817326,-0.996795221,0.299822896,0.946355163,0.015370242,0.295996734,0.251943003,0.674421345,0.650450882,0.927756437,1.090237656,0.033980179,0.671839368,0.641450391,-0.004588693,0.418609028,-0.134524273,-0.324006081,-0.033332205,-0.300671702,1.633152635,0.033332321,-0.223577434,0.233648494,-0.869283118,-0.075664677,2.793692201,1.723581673,0.467638124,-0.270175608,0.500940855,1.82097437,-0.34824981,-0.096737442,-0.277399348,-0.086728254,0.065155622,-0.081250126,-0.086508433,-0.096642341,0.038640026,-0.10773273,-0.11113108,0.560520764,-0.593617328,-0.10773273,-0.379406585,-0.299554853,-0.294978006,-0.343241391,-0.269313911,0.055389745,-0.042850364,-0.464475611,0.149128201,0.898750252,0.174170477,0.504912544,-0.971577036,0.068129509,-0.245012093,-0.992219418,0.139279259,1.247232246,0.400387689,1.531013185,0.170031485,0.192300482,0.816072628,0.631801802,0.625524579,-0.247502897,0.151964877,0.23315974,0.530461004,-0.483267443,0.272045879,1.403321165,0.012166415,-0.43625237,-0.615152184,-0.008869032,建筑装饰I,,,,15.17,17.31,0.14106789716545806,1
